"";"indexRL";"indexS";"indexA";"court";"imam";"elders";"killed";"wounded";"damaged";"displaced";"female";"age_cohorts";"incomefull";"edufull";"unemployed";"urban_com";"com_exposure";"russ_pop";"lmaltitude";"ldistance_Grozny";"lcom_size";"rayon";"location"
"1093";0,4;0,2;0,4;0;1;0;NA;NA;NA;0;0;"youth";3;4,97425694449614;0;1;1;0;5,41610040220442;3,49650756146648;10,8634889028364;"shali";"Shali"
"1094";0;0;1;0;0;0;NA;NA;NA;0;0;"midage";3;6,9659361723286;0;1;1;0;5,41610040220442;3,49650756146648;10,8634889028364;"shali";"Shali"
"1095";1;0;0;0;0;0;NA;NA;NA;0;1;"youth";3;3;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1096";0,8;0;0,1;0;0;0;NA;NA;NA;NA;0;"youth";3;6;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1097";0,6;0,3;0,1;0;0;0;NA;NA;NA;0;0;"youth";4;6;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1098";0,5;0,4;0;0;0;0;NA;NA;NA;0;1;"midage";5;3;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1099";0,7;0,3;0;0;0;0;NA;NA;NA;0;0;"youth";4;5;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1100";1;0;0;0;0;0;NA;NA;NA;0;0;"older";3;3;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1101";0;1;0;0;0;0;NA;NA;NA;0;1;"youth";3;6;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1102";0,6;0,4;0;0;0;0;NA;NA;NA;0;1;"youth";5;6;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1103";0,5;0,4;0,1;0;0;1;NA;NA;NA;NA;0;"older";4;4;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1104";0,5;0,5;0;0;0;0;NA;NA;NA;0;0;"youth";5;6;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1105";0,2;0,8;0;0;0;0;NA;NA;NA;0;1;"midage";3;6;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1106";0;1;0;0;0;0;NA;NA;NA;0;1;"youth";3;6;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1107";0,3;0,6;0,1;0;0;0;NA;NA;NA;1;1;"youth";5;3;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1108";0,3;0,2;0,5;0;0;1;NA;NA;NA;0;0;"older";5;3;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1109";0,2;0;0,8;0;0;0;NA;NA;NA;0;1;"midage";1;6;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1110";0,8;0,1;0,1;0;0;0;NA;NA;NA;0;0;"midage";2;6;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1111";0,2;0,3;0,5;0;0;0;NA;NA;NA;0;0;"youth";3;3;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1112";0,1;0,1;0,8;0;0;1;NA;NA;NA;1;0;"midage";3;6;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1113";0,4;0,4;0,1;0;0;0;NA;NA;NA;0;1;"youth";2;6;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1114";0,3;0,2;0,2;0;0;0;NA;NA;NA;0;0;"midage";4;3;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1115";0,3;0,4;0,1;1;1;1;NA;NA;NA;1;0;"youth";2;4;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1116";0,6;0,1;0,2;0;0;0;NA;NA;NA;0;1;"youth";5;6;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1117";0,3;0,1;0,4;0;0;0;NA;NA;NA;0;0;"youth";4;3;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1118";0,3;0,5;0,1;0;0;0;NA;NA;NA;0;1;"older";4;3;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"1119";0,7;0,2;0,1;0;1;1;NA;NA;NA;0;0;"midage";4;4;0;0;0;0;5,30826769740121;2,70805020110221;9,79890451234369;"urus-martan";"Goity"
"1120";0,5;0,3;0,1;0;0;0;NA;NA;NA;0;1;"older";3;3;1;0;0;0;5,30826769740121;2,70805020110221;9,79890451234369;"urus-martan";"Goity"
"1121";0,7;0,3;0;0;0;0;NA;NA;NA;0;0;"youth";3;3;0;0;0;0;5,30826769740121;2,70805020110221;9,79890451234369;"urus-martan";"Goity"
"1122";0,5;0,2;0;0;0;0;NA;NA;NA;0;1;"midage";4;6;0;0;0;0;5,30826769740121;2,70805020110221;9,79890451234369;"urus-martan";"Goity"
"1123";0,2;0,6;0,1;0;0;0;NA;NA;NA;0;1;"midage";2;3;0;0;0;0;5,30826769740121;2,70805020110221;9,79890451234369;"urus-martan";"Goity"
"1124";0,3;0,1;0,6;0;0;0;NA;NA;NA;0;1;"midage";3;3;0;0;0;0;5,30826769740121;2,70805020110221;9,79890451234369;"urus-martan";"Goity"
"1125";0,4;0,3;0,1;0;0;0;NA;NA;NA;1;1;"youth";3;5;0;0;0;0;5,30826769740121;2,70805020110221;9,79890451234369;"urus-martan";"Goity"
"1126";0,6;0,3;0,1;0;0;0;NA;NA;NA;1;1;"midage";3;3;0;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi"
"1127";0,4;0,6;0;0;0;1;NA;NA;NA;0;0;"youth";2;3;0;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi"
"1128";0,2;0,8;0;0;0;0;NA;NA;NA;0;0;"midage";5;4;0;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi"
"1129";0,2;0,6;0;0;0;0;NA;NA;NA;0;1;"youth";3;6;0;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi"
"1130";0,3;0,7;0;0;0;0;NA;NA;NA;1;0;"youth";4;6;0;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi"
"1131";0,3;0,7;0;1;0;1;NA;NA;NA;1;0;"midage";2;6;0;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi"
"1132";0,3;0,2;0,4;1;0;0;NA;NA;NA;1;1;"youth";5;1;1;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi"
"1133";0,1;0,8;0,1;0;0;0;NA;NA;NA;0;0;"youth";3;6;0;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi"
"1134";0,2;0;0,6;0;0;1;NA;NA;NA;0;1;"youth";4;1;1;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi"
"1135";0,2;0,6;0;0;0;0;NA;NA;NA;0;1;"youth";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1136";0,6;0,2;0,1;0;0;0;NA;NA;NA;0;1;"youth";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1137";0,5;0,5;0;0;0;0;NA;NA;NA;0;1;"youth";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1138";0,3;0,7;0;0;0;0;NA;NA;NA;0;1;"midage";2;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1139";0,5;0,4;0,1;0;0;0;NA;NA;NA;0;0;"midage";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1140";0,1;0,9;0;0;0;0;NA;NA;NA;1;1;"older";3;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1141";0,4;0,4;0,2;1;0;0;NA;NA;NA;1;1;"midage";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1142";0,2;0,6;0,2;1;0;0;NA;NA;NA;0;1;"older";3;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1143";0,3;0,5;0,1;0;0;0;NA;NA;NA;0;1;"youth";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1144";0,4;0,4;0,2;0;0;0;NA;NA;NA;1;1;"midage";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1145";0,1;0,9;0;0;0;0;NA;NA;NA;1;1;"midage";5;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1146";0,5;0,5;0;0;0;0;NA;NA;NA;0;1;"midage";4;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1147";0,2;0,7;0,1;0;0;1;NA;NA;NA;0;1;"youth";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1148";0,2;0,8;0;0;0;0;NA;NA;NA;0;0;"youth";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1149";0,5;0,3;0,2;0;0;0;NA;NA;NA;1;1;"midage";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1150";0,1;0,9;0;0;0;0;NA;NA;NA;0;0;"midage";2;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1151";0,3;0,7;0;0;0;0;NA;NA;NA;0;0;"youth";2;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1152";0;1;0;0;0;0;NA;NA;NA;0;0;"older";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1153";0,4;0,6;0;0;0;0;NA;NA;NA;1;1;"youth";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1154";0,1;0,9;0;0;0;0;NA;NA;NA;1;1;"midage";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1155";0;0,9;0,1;0;0;0;NA;NA;NA;0;1;"midage";5;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1156";0,5;0,3;0,2;1;0;0;NA;NA;NA;0;1;"midage";5;5;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1157";0,3;0,4;0,3;0;0;0;NA;NA;NA;0;1;"youth";3;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1158";0,1;0,8;0;0;0;0;NA;NA;NA;0;1;"midage";4;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1159";0,3;0,4;0,1;0;0;0;NA;NA;NA;0;0;"midage";4;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1160";0,2;0,3;0,3;0;0;0;NA;NA;NA;1;1;"midage";3;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1161";0,2;0,5;0,2;1;1;1;NA;NA;NA;0;0;"midage";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1162";0,2;0,5;0,2;0;1;1;NA;NA;NA;0;1;"midage";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1163";0,1;0,5;0,3;0;1;0;NA;NA;NA;0;0;"youth";2;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1164";0,3;0,2;0,3;1;1;0;NA;NA;NA;0;1;"midage";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1165";0;0;0,7;0;0;0;NA;NA;NA;0;0;"midage";1,23700191176047;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1166";0,3;0,7;0;0;0;0;NA;NA;NA;0;1;"midage";3,71805001262553;5;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1167";0,4;0,5;0,1;1;0;0;NA;NA;NA;0;1;"midage";3;6;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1168";0,5;0,3;0;1;0;0;NA;NA;NA;0;1;"midage";3;6;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1169";0,3;0,4;0,1;0;0;0;NA;NA;NA;1;0;"midage";4;3;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1170";0,5;0,3;0,2;1;1;0;NA;NA;NA;0;1;"youth";3;3;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1171";0,1;0,8;0,1;1;0;0;NA;NA;NA;0;0;"midage";2;6;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya"
"1172";0,6;0,2;0;0;1;0;NA;NA;NA;0;1;"youth";2;6;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya"
"1173";0;0,1;0,5;0;0;0;NA;NA;NA;0;0;"midage";2;3;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya"
"1174";0,1;0,5;0,1;0;0;0;NA;NA;NA;0;1;"midage";2;3;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya"
"1175";0,3;0,4;0,2;0;0;0;NA;NA;NA;0;0;"midage";4,41198491182919;3;0;0;0;0;5,4249500174814;3,46573590279973;9,51995515442751;"urus-martan";"gekhi"
"1176";0,3;0,1;0;1;0;1;NA;NA;NA;0;1;"youth";5,26073273036786;3;0;0;0;0;5,4249500174814;3,46573590279973;9,51995515442751;"urus-martan";"gekhi"
"1177";0,4;0,3;0,2;0;1;1;NA;NA;NA;1;0;"older";4;6;0;0;1;4;5,6021188208797;3,98898404656427;9,29679325970638;"subzhenskiy";"Assinovskaya"
"1178";0,2;0,1;0,5;1;1;1;NA;NA;NA;1;0;"youth";5;6;0;0;1;4;5,6021188208797;3,98898404656427;9,29679325970638;"subzhenskiy";"Assinovskaya"
"1179";0,4;0,2;0,2;1;0;1;NA;NA;NA;0;0;"midage";4;6;0;0;1;4;5,6021188208797;3,98898404656427;9,29679325970638;"subzhenskiy";"Assinovskaya"
"1180";0,1;0,3;0,5;0;1;1;NA;NA;NA;1;0;"older";2;6;0;0;0;0;5,48063892334199;3,85014760171006;7,85631957140659;"urus-martan";"Jandi"
"1181";0,3;0,2;0,2;1;0;1;NA;NA;NA;1;0;"midage";4;6;0;0;0;0;5,48063892334199;3,85014760171006;7,85631957140659;"urus-martan";"Jandi"
"1182";0,2;0,5;0,3;0;1;1;NA;NA;NA;0;0;"midage";2;6;0;0;0;0;5,48063892334199;3,85014760171006;7,85631957140659;"urus-martan";"Jandi"
"1183";0,5;0,1;0,4;0;0;1;NA;NA;NA;0;1;"midage";3;4;0;0;0;0;5,48063892334199;3,85014760171006;7,85631957140659;"urus-martan";"Jandi"
"1184";0,7;0,1;0;0;0;0;NA;NA;NA;0;1;"midage";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1185";0,4;0,3;0,2;0;0;0;NA;NA;NA;0;1;"youth";2;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1186";0,1;0,7;0,1;1;0;0;NA;NA;NA;1;0;"youth";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1187";0,5;0,4;0,1;0;0;0;NA;NA;NA;1;1;"midage";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1188";0,1;0,7;0,1;0;0;0;NA;NA;NA;1;0;"midage";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1189";0,2;0,4;0,2;1;1;1;NA;NA;NA;0;0;"midage";2;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1190";0;0,3;0,4;0;0;0;NA;NA;NA;0;1;"older";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"1191";0,9;0,1;0;1;0;0;NA;NA;NA;0;1;"youth";3;6;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes"
"1192";0,9;0;0;1;0;0;NA;NA;NA;1;1;"older";1;1;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes"
"1193";0;0,1;0,6;0;0;0;NA;NA;NA;0;0;"older";3;1;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes"
"1194";0,2;0,8;0;0;0;0;NA;NA;NA;1;1;"youth";3;6;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes"
"1195";0,2;0,7;0,1;0;0;0;NA;NA;NA;0;1;"older";4;4;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes"
"1196";0,1;0,1;0,3;1;0;0;NA;NA;NA;0;1;"midage";5;6;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes"
"1197";0,2;0,2;0,6;0;0;0;NA;NA;NA;1;0;"youth";4,87206131813401;6;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes"
"1198";0,7;0;0,1;0;1;0;NA;NA;NA;0;0;"older";3;6;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes"
"1199";0,1;0,4;0,1;0;0;0;NA;NA;NA;0;0;"youth";4;6;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes"
"1200";0,4;0,3;0,3;0;0;0;NA;NA;NA;0;1;"youth";3;5;0;0;0;0;4,70048036579242;3,78418963391826;7,86018505747217;"gudermes";"Shuani"
"1201";0,3;0;0,3;0;0;0;NA;NA;NA;0;1;"midage";3;3;0;0;0;0;4,70048036579242;3,78418963391826;7,86018505747217;"gudermes";"Shuani"
"1202";1;0;0;0;0;0;NA;NA;NA;0;1;"midage";4;0;0;0;1;0;4,90527477843843;3,40119738166216;9,35867416648188;"shali";"Mesker_Yurt"
"1203";0,8;0,1;0,1;0;1;0;NA;NA;NA;0;1;"older";5;0;0;0;1;0;4,90527477843843;3,40119738166216;9,35867416648188;"shali";"Mesker_Yurt"
"1204";0,3;0,2;0,4;0;1;0;NA;NA;NA;1;0;"midage";5;0;0;0;1;0;4,90527477843843;3,40119738166216;9,35867416648188;"shali";"Mesker_Yurt"
"1205";0,2;0,7;0,1;0;0;0;NA;NA;NA;1;1;"older";3;0;1;0;1;0;4,90527477843843;3,40119738166216;9,35867416648188;"shali";"Mesker_Yurt"
"1206";0;0,7;0,3;0;0;1;NA;NA;NA;0;0;"older";3;0;0;0;1;0;4,90527477843843;3,40119738166216;9,35867416648188;"shali";"Mesker_Yurt"
"1207";0,4;0,3;0,3;0;0;0;NA;NA;NA;1;0;"older";4;0;0;0;1;0;4,90527477843843;3,40119738166216;9,35867416648188;"shali";"Mesker_Yurt"
"1208";0,2;0,7;0,1;0;0;0;NA;NA;NA;0;1;"youth";4;0;0;0;1;0;4,90527477843843;3,40119738166216;9,35867416648188;"shali";"Mesker_Yurt"
"1209";0,2;0,4;0,3;0;0;1;NA;NA;NA;0;0;"youth";5;0;0;0;1;0;4,90527477843843;3,40119738166216;9,35867416648188;"shali";"Mesker_Yurt"
"1210";0,4;0,1;0,4;0;0;0;NA;NA;NA;0;0;"midage";2;0;0;0;1;0;4,90527477843843;3,40119738166216;9,35867416648188;"shali";"Mesker_Yurt"
"1211";0,5;0;0,4;0;0;0;NA;NA;NA;0;1;"youth";2;0;0;0;1;0;4,90527477843843;3,40119738166216;9,35867416648188;"shali";"Mesker_Yurt"
"1212";0,5;0,1;0,2;0;0;0;NA;NA;NA;0;1;"midage";4;0;0;0;1;0;4,90527477843843;3,40119738166216;9,35867416648188;"shali";"Mesker_Yurt"
"1213";0,4;0,2;0,2;0;0;0;NA;NA;NA;0;1;"youth";2;0;0;0;1;0;4,90527477843843;3,40119738166216;9,35867416648188;"shali";"Mesker_Yurt"
